,path,label
64564,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-LELEAQWR.tif,8
28299,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-CYADNPGW.tif,3
39242,/content/gdrive/MyDrive/NCT-CRC/STR/STR-QYLTRKLW.tif,7
55146,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-RIWFWGQQ.tif,4
11410,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-CQEAGCRQ.tif,2
20647,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-LKIDSGHY.tif,3
41664,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-LPLPYDHS.tif,0
40690,/content/gdrive/MyDrive/NCT-CRC/STR/STR-MISWQVNP.tif,7
73866,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-FCTNKLGD.tif,8
56084,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-VFQNRFID.tif,4
2740,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-GLQMVKQY.tif,1
34710,/content/gdrive/MyDrive/NCT-CRC/STR/STR-FMIMNHHI.tif,7
31829,/content/gdrive/MyDrive/NCT-CRC/STR/STR-KARYFLCP.tif,7
2091,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-MWNYTNGW.tif,1
52841,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-EANMWTMV.tif,4
43970,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-GHDARDVD.tif,0
5656,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-EAHRLIWK.tif,1
53736,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-VIGASKNF.tif,4
38399,/content/gdrive/MyDrive/NCT-CRC/STR/STR-DVVPAIVW.tif,7
24122,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-VDDHLASR.tif,3
3120,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-ILDRFQTH.tif,1
22785,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-NLSERKYH.tif,3
59054,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-GSNRNVSP.tif,4
7233,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-KIVFFYYK.tif,1
15591,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-AIIRMDCK.tif,2
22687,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-YLGDFGTQ.tif,3
6470,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-AFIYHCLN.tif,1
42630,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-RYWGRERR.tif,0
50495,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-CFWRVATT.tif,0
9313,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-GEMLMIVK.tif,1
57524,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-FHQHIKPY.tif,4
6369,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-AAHIIGKS.tif,1
27770,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-PKNFHHRC.tif,3
39787,/content/gdrive/MyDrive/NCT-CRC/STR/STR-RWRHPERC.tif,7
68410,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-ALHNQSMY.tif,8
35216,/content/gdrive/MyDrive/NCT-CRC/STR/STR-DIGWHFGN.tif,7
5794,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-NPLRDHFM.tif,1
4887,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-MKYLWSSE.tif,1
3770,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-CVKKWYEY.tif,1
48138,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-PTIDVQIA.tif,0
318,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-DEDCRGML.tif,1
62220,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-GYMCFSCQ.tif,8
17847,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-NQARYMDW.tif,2
23215,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-NLLNAFTS.tif,3
19724,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-IYFRMQIA.tif,3
21078,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-WKRLPFYF.tif,3
23492,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-HMGWPWMR.tif,3
46341,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-LMYAVDGV.tif,0
67681,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-QWTCGFDV.tif,8
27524,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-RRWENSWK.tif,3
66707,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-NWVQGGYP.tif,8
13616,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-QMLDFIQS.tif,2
38961,/content/gdrive/MyDrive/NCT-CRC/STR/STR-ELQRMTAP.tif,7
31193,/content/gdrive/MyDrive/NCT-CRC/STR/STR-PHANHHYI.tif,7
50194,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-LPQVKYCT.tif,0
10774,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-DHVIHSKL.tif,2
16727,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-QHLRGRPL.tif,2
30435,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-SFIFIQPN.tif,3
59224,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-VVCRAIDN.tif,4
5401,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-MPNLKSET.tif,1
53840,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-PPPEQWQW.tif,4
56477,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-GEMMCFDN.tif,4
40477,/content/gdrive/MyDrive/NCT-CRC/STR/STR-RTPPYWYP.tif,7
59318,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-DMCMRCNL.tif,4
24833,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-MLQCGHQQ.tif,3
74448,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-MHHELPHG.tif,8
52559,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-SYINDKKL.tif,4
21848,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-NYHCEPEY.tif,3
60068,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-RTFHFGMK.tif,4
63465,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-QTYDITNQ.tif,8
57834,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-WMVSCMLW.tif,4
64492,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-GLHKRLFW.tif,8
57388,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-GQMNNENM.tif,4
58893,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-AHQMIKDS.tif,4
57916,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-YKAAWFQH.tif,4
22454,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-PEHVRQWW.tif,3
12614,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-MREYAFFT.tif,2
3216,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-LADYVEDM.tif,1
9463,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-DPYFNDPE.tif,1
59763,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-PCQMWKAK.tif,4
70273,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-RVFDIRYK.tif,8
63917,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-KIDTYFKY.tif,8
29146,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-WYRKNMEF.tif,3
42467,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-HHMGHSSD.tif,0
37483,/content/gdrive/MyDrive/NCT-CRC/STR/STR-GVPNVRLI.tif,7
27273,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-DYYHVNRE.tif,3
70350,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-VHKTKMGL.tif,8
58014,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-CTWINIRR.tif,4
62449,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-PIWVECDV.tif,8
38098,/content/gdrive/MyDrive/NCT-CRC/STR/STR-MCQNIAEL.tif,7
23407,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-GIAHTDMN.tif,3
68439,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-EVIYNYPM.tif,8
25607,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-AMIFNKIF.tif,3
48855,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-HRLGQSGR.tif,0
57595,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-VVVPIFYH.tif,4
7492,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-CSWSVWQQ.tif,1
17256,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-IPDCQKVY.tif,2
1577,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-DNDGKRGT.tif,1
58000,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-DFVNTRRH.tif,4
2255,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-DHCGAIVK.tif,1
63347,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-IYQCDEDQ.tif,8
48991,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-GACHVDSL.tif,0
32027,/content/gdrive/MyDrive/NCT-CRC/STR/STR-RCFQSTYF.tif,7
12116,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-CEQMLGWS.tif,2
8269,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-FVYWWHHI.tif,1
19494,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-VNSAVNFG.tif,3
9918,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-GWMMYAGA.tif,1
5834,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-GEQRLRSK.tif,1
29617,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-NQGCALHP.tif,3
10276,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-AYARFEPH.tif,1
41751,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-HFPLTDQM.tif,0
48508,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-PEFYLKCT.tif,0
31662,/content/gdrive/MyDrive/NCT-CRC/STR/STR-KENPECSA.tif,7
15382,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-SLLTGEVS.tif,2
44767,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-FHKMHTKT.tif,0
69172,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-ANAFNPMW.tif,8
13992,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-KYDNFYTC.tif,2
10264,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-IKMFKMGH.tif,1
5545,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-DNARYAML.tif,1
4672,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-ACVGKDVA.tif,1
47712,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-FHENNNFM.tif,0
42331,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-LYMIWQRG.tif,0
43897,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-GKNLYYHI.tif,0
57798,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-TNYSHPQK.tif,4
71302,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-INSTDQLQ.tif,8
235,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-FCCLNYFR.tif,1
15145,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-GVKRIVWK.tif,2
4533,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-FNAYVGST.tif,1
31219,/content/gdrive/MyDrive/NCT-CRC/STR/STR-VQTLWFAK.tif,7
25467,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-ADYYHGRY.tif,3
16054,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-NTMQWHQD.tif,2
42465,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-DRMPYQEE.tif,0
39794,/content/gdrive/MyDrive/NCT-CRC/STR/STR-SEKYLCFT.tif,7
74515,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-TDYVMKER.tif,8
55819,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-NCCDWNDL.tif,4
18176,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-DVVDNLIE.tif,2
11120,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-QEWECLVM.tif,2
56044,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-YSNCPRKN.tif,4
53954,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-CRVFQPHS.tif,4
43692,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-HRMMKHFD.tif,0
38392,/content/gdrive/MyDrive/NCT-CRC/STR/STR-IMFAEQFG.tif,7
3291,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-KTSMKVYH.tif,1
59516,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-GKIFHFWK.tif,4
50772,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-NDMTLDPY.tif,0
68582,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-RMSMVRHH.tif,8
68989,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-TYDIDYCV.tif,8
15616,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-GPGDCSMF.tif,2
73085,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-LMHGFHHD.tif,8
29620,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-AHADTMYV.tif,3
30357,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-KMAELHWA.tif,3
34435,/content/gdrive/MyDrive/NCT-CRC/STR/STR-RYMKFNAK.tif,7
18331,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-KRESQECS.tif,2
68654,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-AQQLQNQA.tif,8
72611,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-IVFQWGFA.tif,8
15454,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-DNFKYKWE.tif,2
58051,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-VERIRVLC.tif,4
34524,/content/gdrive/MyDrive/NCT-CRC/STR/STR-QNLNTQQR.tif,7
63027,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-QCKMCVYC.tif,8
51332,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-IRVYADFR.tif,0
38506,/content/gdrive/MyDrive/NCT-CRC/STR/STR-TYPNQPPM.tif,7
53331,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-WDRRIWDD.tif,4
58746,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-VINCPGDS.tif,4
18816,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-ERFIKLFI.tif,2
44410,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-GLNFHWVC.tif,0
25611,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-MSSPKCKQ.tif,3
4925,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-FVKRQQIM.tif,1
14559,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-DPFKRQPH.tif,2
57746,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-QYWSWVQR.tif,4
4798,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-EEARLKIV.tif,1
36809,/content/gdrive/MyDrive/NCT-CRC/STR/STR-NVPCHWMY.tif,7
53161,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-HAKDGMFW.tif,4
42535,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-PDDCCGAM.tif,0
8923,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-NYAGMCQF.tif,1
20913,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-SCKHEMTE.tif,3
62206,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-PTHCHWSD.tif,8
22990,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-HYIEPPGY.tif,3
1256,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-IRHYMWWY.tif,1
16365,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-AFPVKIFA.tif,2
65627,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-RGYMKFWH.tif,8
48591,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-PTNFMPEM.tif,0
5184,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-NPTQHAKG.tif,1
31752,/content/gdrive/MyDrive/NCT-CRC/STR/STR-DWCMNIIW.tif,7
56960,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-AAVNSYQL.tif,4
20152,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-FGDVMLVW.tif,3
38912,/content/gdrive/MyDrive/NCT-CRC/STR/STR-SRKLLTMF.tif,7
13677,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-MTGPYPVC.tif,2
22556,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-SGKVHTYD.tif,3
34581,/content/gdrive/MyDrive/NCT-CRC/STR/STR-HELMEHRQ.tif,7
54411,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-NNGTAVVC.tif,4
4825,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-LQTWRDFQ.tif,1
48978,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-ANCERSRD.tif,0
26499,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-RRRICNCA.tif,3
14451,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-MMNQDTDG.tif,2
55769,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-TFIRRKPI.tif,4
32276,/content/gdrive/MyDrive/NCT-CRC/STR/STR-PNQVVEWW.tif,7
48032,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-LFYFQGWI.tif,0
70784,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-TDKIHSPT.tif,8
57881,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-TRDRTHWQ.tif,4
19026,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-NSGHFLLV.tif,2
41328,/content/gdrive/MyDrive/NCT-CRC/STR/STR-VTVAPYHF.tif,7
40758,/content/gdrive/MyDrive/NCT-CRC/STR/STR-LQLLQEIF.tif,7
23366,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-SITQMKFK.tif,3
71165,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-NHQHQMFR.tif,8
17587,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-ALWTGLRL.tif,2
43878,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-GTHNENTH.tif,0
8512,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-LEVHADEP.tif,1
25772,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-ICPLETQE.tif,3
63320,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-KLEIEHHI.tif,8
5907,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-HPACCWVQ.tif,1
33972,/content/gdrive/MyDrive/NCT-CRC/STR/STR-DTKMSFSL.tif,7
30046,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-WHTVYQNT.tif,3
53199,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-KWNQLVYH.tif,4
52018,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-PDAICTRK.tif,4
58253,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-RSKWYRSR.tif,4
61206,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-HPQPSTNK.tif,8
33960,/content/gdrive/MyDrive/NCT-CRC/STR/STR-DNKLYLVN.tif,7
25511,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-MPALQLQT.tif,3
70295,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-PMWPYCQA.tif,8
2769,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-IDMPCKNW.tif,1
14986,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-EVRIYGVK.tif,2
63166,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-CENSDVWK.tif,8
39610,/content/gdrive/MyDrive/NCT-CRC/STR/STR-ESCFFGYG.tif,7
65740,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-SDQLLENQ.tif,8
48292,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-QLKINEWC.tif,0
48897,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-RHKTLDHI.tif,0
34520,/content/gdrive/MyDrive/NCT-CRC/STR/STR-GAECYTLW.tif,7
45012,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-PWWGNTFH.tif,0
60911,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-RTSNMQKW.tif,8
69562,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-WTCGSMLH.tif,8
59484,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-TGYIHNTF.tif,4
75094,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-RWMGPMYD.tif,8
26029,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-ANLIWWYS.tif,3
4915,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-NAWGQRVG.tif,1
62087,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-DQVKSCNQ.tif,8
37551,/content/gdrive/MyDrive/NCT-CRC/STR/STR-NNVSIIAS.tif,7
52688,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-KWWQRQCL.tif,4
2355,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-IGVNKYMI.tif,1
19751,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-QSNMYNYE.tif,3
55873,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-LMWGGSYA.tif,4
7207,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-ANIGYKPY.tif,1
67391,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-CRKGCAYK.tif,8
44898,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-GQQVAFLN.tif,0
37850,/content/gdrive/MyDrive/NCT-CRC/STR/STR-YGLEVIRW.tif,7
26061,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-GAFWTLCA.tif,3
5145,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-KQMPKQRR.tif,1
2905,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-FWMEQLMV.tif,1
39185,/content/gdrive/MyDrive/NCT-CRC/STR/STR-GQRQKPNY.tif,7
63159,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-WAEMNICL.tif,8
33524,/content/gdrive/MyDrive/NCT-CRC/STR/STR-HTDDLCPC.tif,7
12615,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-KYARVDVF.tif,2
42798,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-FSSYPPDW.tif,0
48123,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-FDAHYDPT.tif,0
3134,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-ATLTSEGS.tif,1
55912,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-AAMLQDVF.tif,4
781,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-CMVKHYGR.tif,1
63499,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-HCMRSQCK.tif,8
8040,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-IYMGCQLD.tif,1
68715,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-NMSKKSDA.tif,8
69389,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-VHMLYHIF.tif,8
37141,/content/gdrive/MyDrive/NCT-CRC/STR/STR-KGRLKPVS.tif,7
10998,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-EAGLCMPF.tif,2
45333,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-RFCSQHRA.tif,0
49645,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-CSVDDENT.tif,0
62535,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-WWIPFHGT.tif,8
56459,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-GDHMYGRY.tif,4
27125,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-DQASRQMF.tif,3
21949,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-DSMWDDSM.tif,3
5549,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-HLAACTSQ.tif,1
64116,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-YKLCYSVT.tif,8
29743,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-CEQFYYQE.tif,3
58299,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-TNCWTPMF.tif,4
46264,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-HSDFRSAQ.tif,0
58776,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-WVDTLIAL.tif,4
51151,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-QIFDKRFR.tif,0
40213,/content/gdrive/MyDrive/NCT-CRC/STR/STR-ATMNGLVW.tif,7
41049,/content/gdrive/MyDrive/NCT-CRC/STR/STR-SWEDVSEF.tif,7
2254,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-EFEFYFCQ.tif,1
5060,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-FTVHKNSC.tif,1
4174,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-FCCAWEDP.tif,1
50517,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-GWIKFVLM.tif,0
56723,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-ARYWMMND.tif,4
31233,/content/gdrive/MyDrive/NCT-CRC/STR/STR-GTLMFFAY.tif,7
37636,/content/gdrive/MyDrive/NCT-CRC/STR/STR-PWSANTSS.tif,7
8379,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-LMWDRRLL.tif,1
24352,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-KNVKSSMF.tif,3
10063,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-LFCRTWRC.tif,1
40536,/content/gdrive/MyDrive/NCT-CRC/STR/STR-IFYMNWEN.tif,7
22091,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-KTKAAWIA.tif,3
59478,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-VFYSSMCA.tif,4
49183,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-FQNAWGYK.tif,0
28839,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-CVKTMLTI.tif,3
14646,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-ISRDTPCE.tif,2
35100,/content/gdrive/MyDrive/NCT-CRC/STR/STR-PCVCCWYL.tif,7
19949,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-LLQMQFSL.tif,3
43763,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-LQICDEMI.tif,0
14452,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-LGYIAFYV.tif,2
73111,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-FDNTWYKQ.tif,8
68840,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-AGKGFRFR.tif,8
18899,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-MKSRCKEL.tif,2
70059,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-PHRKTWNG.tif,8
